TP1;TIRA;TP2;ECH;PER;NDEP;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;TOIS;TDIS;TDIP;TDMO;TDMD;TFIN
4;077;022;025;02;03;1;00;21;123002;123002;00;1;1;2;2;00;138;249;249;0;0;0
4;077;022;025;02;04;1;00;21;123002;077022;00;1;1;1;2;00;9745;12272;2990;0;0;0
4;077;022;025;03;01;1;00;12;077022;077021;00;;;;;;787;1235;1235;0;0;0
4;077;022;025;03;02;1;00;12;077021;077022;00;;;;;;787;1235;1235;0;0;0
4;077;022;025;03;03;1;00;12;077022;077021;00;;;;;;787;1235;1235;0;0;0
4;077;022;025;03;04;1;00;12;077021;077022;00;;;;;;787;1235;1235;0;0;0
4;077;022;026;02;01;1;00;21;077022;078011;00;2;1;3;2;00;10947;15100;15100;0;0;0
4;077;022;026;02;02;1;00;21;078011;077022;00;2;1;1;2;00;10947;15765;15765;0;0;0
4;077;022;026;02;03;1;00;21;077022;077020;00;2;1;3;2;00;588;1174;1174;0;0;0
4;077;022;029;02;01;1;00;21;077022;078012;00;1;1;3;2;01;10539;15288;15288;0;0;0
4;077;022;029;02;02;1;00;21;078012;077022;00;1;1;1;2;00;10539;14426;14426;0;0;0
4;077;022;047;01;01;1;01;21;077022;078003;00;1;1;1;2;00;13840;16040;16040;67;0;0
4;077;022;047;01;02;1;01;21;078003;077022;00;1;1;1;2;00;13840;16884;16884;67;0;0
4;077;022;086;01;01;1;00;21;077022;077022;00;1;3;2;2;00;467;840;840;0;0;0
4;077;022;086;01;02;1;00;21;077022;077020;00;1;2;2;2;00;588;1174;1174;0;0;0
4;077;022;086;01;03;1;00;21;077020;077022;00;1;1;3;2;00;588;1050;1050;0;0;0
4;077;022;088;01;01;1;00;21;077022;078013;00;1;1;3;2;00;9799;14272;14272;0;0;0
4;077;022;088;01;02;1;00;21;078013;078013;00;1;1;3;2;00;424;763;763;0;0;0
4;077;022;088;01;03;1;00;21;078013;078007;00;1;1;2;2;00;680;948;948;0;0;0
4;077;022;088;01;04;1;00;21;078007;078011;00;1;2;1;2;00;678;1447;1447;0;0;0
4;077;022;088;01;05;1;00;21;078011;077022;00;1;3;1;2;00;10947;15765;15765;0;0;0
4;077;022;157;01;01;1;00;21;077022;078007;00;1;1;3;2;00;10345;14088;14088;0;0;0
4;077;022;157;01;02;1;00;21;078007;077022;00;1;1;2;2;00;10345;13390;13390;0;0;0
4;077;022;297;01;01;1;00;21;077022;003010;00;2;2;3;2;00;33404;51071;39591;0;0;0
4;077;022;297;01;02;1;00;21;003010;078008;00;2;1;3;2;00;35123;41589;41589;0;0;0
4;077;022;297;01;03;1;00;21;078008;077022;00;2;1;1;2;00;10023;12654;12654;0;0;0
4;077;022;297;02;01;1;00;21;077022;078011;00;1;2;2;2;00;10947;15100;15100;0;0;0
4;077;022;297;02;02;1;00;21;078011;078008;00;1;1;2;2;00;1140;2194;2194;0;0;0
4;077;022;297;02;03;1;00;21;078008;078011;00;1;1;2;2;00;1140;2302;2302;0;0;0
4;077;022;297;02;04;1;00;21;078011;078008;00;1;2;3;2;00;1140;2194;2194;0;0;0
4;077;022;297;02;05;1;00;21;078008;077022;00;1;2;1;2;00;10023;12654;12654;0;0;0
4;077;022;319;01;01;1;00;21;077022;999999;00;1;1;3;2;00;0;0;0;0;0;0
4;077;022;324;01;01;1;00;21;077022;122013;00;1;1;2;2;00;6762;9150;3295;0;0;0
4;077;022;324;01;02;1;00;21;122013;077022;00;1;1;2;2;00;6762;9696;3842;0;0;0
4;077;022;448;02;03;1;00;22;077022;078008;00;1;;;;;10023;13341;13341;0;0;0
4;077;022;448;02;04;1;00;22;078008;077022;00;1;;;;;10023;12654;12654;0;0;0
4;077;023;124;01;01;1;00;21;077023;123010;00;2;1;3;2;00;11734;16197;4723;0;0;0
4;077;023;124;01;02;1;00;21;123010;123002;00;2;1;3;2;00;1138;2032;0;0;0;0
4;077;023;124;01;03;1;00;21;123002;123010;00;2;1;3;2;00;1138;2032;0;0;0;0
4;077;023;124;01;04;1;00;21;123010;077023;00;2;1;1;2;00;11734;16521;4936;0;0;0
4;077;023;124;03;01;1;00;22;077023;078015;00;1;;;;;7928;10851;10851;0;0;0
4;077;023;124;03;02;1;00;22;078015;077023;00;1;;;;;7928;10070;10070;0;0;0
4;077;024;036;01;01;1;00;21;077024;077020;00;1;1;2;2;00;605;813;813;0;0;0
4;077;024;036;01;02;1;00;21;077020;077024;00;1;1;2;2;00;605;793;793;0;0;0
4;077;024;221;01;01;1;00;21;077020;077020;00;1;3;0;;00;159;286;286;0;0;0
4;077;024;221;01;02;1;00;21;077020;077022;00;1;2;3;2;00;588;1050;1050;0;0;0
4;077;024;221;01;03;1;00;21;077022;077020;00;1;1;3;2;00;588;1174;1174;0;0;0
4;077;024;221;01;04;1;00;21;077020;077024;00;1;1;1;2;00;605;793;793;0;0;0
4;077;024;221;01;05;1;00;21;077024;077020;00;1;1;2;2;00;605;813;813;0;0;0
4;077;024;221;01;06;1;00;21;077020;077022;00;1;2;3;2;00;588;1050;1050;0;0;0
4;077;024;221;01;07;1;00;21;077022;077024;00;1;3;2;2;00;1023;1824;1824;0;0;0
4;077;024;221;03;01;1;00;22;077024;077022;00;1;;;;;1023;1584;1584;0;0;0
4;077;024;221;03;02;1;00;22;077022;077024;00;1;;;;;1023;1824;1824;0;0;0
4;078;001;197;01;01;1;00;21;078001;070001;02;1;2;2;2;00;23475;30264;30264;0;133;0
4;078;001;197;01;02;1;02;21;070001;078001;00;1;1;2;2;00;23475;30348;30348;133;0;0
4;078;001;197;03;01;1;00;22;078001;070001;00;1;;;;;23475;30264;30264;0;0;0
4;078;001;197;03;02;1;00;22;070001;078001;00;1;;;;;23475;30348;30348;0;0;0
4;078;001;309;02;02;1;00;22;078001;078015;00;1;;;;;1675;2536;2536;0;0;0
4;078;001;309;02;03;1;00;22;078015;078001;00;1;;;;;1675;2541;2541;0;0;0
4;078;002;031;01;01;1;00;21;078002;049008;00;9;2;2;2;00;23020;27581;27581;0;0;0
4;078;002;031;01;02;1;00;21;049008;078002;00;9;2;1;2;00;23020;27764;27764;0;0;0
4;078;002;178;02;01;1;00;21;078002;020001;00;1;1;3;2;00;29115;36392;36392;0;0;0
4;078;002;178;02;02;1;00;21;020001;078002;00;1;1;2;2;00;29115;35912;35912;0;0;0
4;078;002;213;02;01;1;00;21;078002;078011;00;2;1;3;2;01;3081;9453;9453;0;0;0
4;078;002;213;02;02;1;00;21;078011;078002;00;2;1;2;2;01;3081;5035;5035;0;0;0
4;078;002;213;02;03;1;00;21;078002;078002;00;2;2;2;2;01;732;1317;1317;0;0;0
4;078;002;213;02;04;1;00;21;078002;078002;00;2;1;2;2;00;732;1317;1317;0;0;0
4;078;002;265;01;03;1;00;21;078002;065007;00;1;1;3;2;00;4065;4934;4934;0;0;0
4;078;002;265;01;04;1;00;21;065007;078002;00;1;1;2;2;00;4065;4987;4987;0;0;0
4;078;002;324;02;01;1;00;21;078002;078002;00;1;1;2;2;00;732;1317;1317;0;0;0
4;078;002;324;02;02;1;00;21;078002;078002;00;1;1;2;2;00;732;1317;1317;0;0;0
4;078;002;324;02;03;1;00;21;078002;078002;00;1;1;2;2;00;732;1317;1317;0;0;0
4;078;002;324;02;04;1;00;21;078002;078002;00;1;1;1;2;00;732;1317;1317;0;0;0
4;078;002;324;04;01;1;01;41;078002;065010;01;;;;;;4318;6477;6477;67;67;0
4;078;002;324;04;02;1;01;41;065010;078002;01;;;;;;4318;6477;6477;67;67;0
4;078;003;098;02;01;1;00;21;078003;078015;00;1;2;3;2;00;4962;8269;8269;0;0;0
4;078;003;098;02;02;1;00;21;078015;078007;00;1;2;3;2;00;2025;2669;2669;0;0;0
4;078;003;098;02;03;1;00;21;078007;078003;00;1;2;1;2;00;4522;5669;5669;0;0;0
4;078;003;420;02;01;1;00;21;078003;078007;00;2;1;3;2;00;4522;6866;6866;0;0;0
4;078;003;420;02;02;1;00;21;078007;078003;00;2;1;1;2;00;4522;5669;5669;0;0;0
4;078;006;040;01;01;1;00;21;078006;123001;00;1;1;2;2;00;21345;25817;18125;0;0;0
4;078;006;040;01;02;1;00;21;123001;078006;00;1;1;1;2;00;21345;26029;18264;0;0;0
4;078;006;192;03;01;1;00;22;078006;077016;00;1;;;;;7088;9507;9507;0;0;0
4;078;007;023;01;01;1;00;61;078007;078007;00;;;;;;162;291;291;0;0;0
4;078;007;023;01;02;1;00;61;078007;078007;00;;;;;;162;291;291;0;0;0
4;078;007;036;01;01;1;00;21;078007;078009;00;1;3;0;;00;679;834;834;0;0;0
4;078;007;036;01;02;1;00;21;078009;065006;00;1;2;0;;00;5857;8351;8351;0;0;0
4;078;007;036;01;03;1;00;21;065006;078007;00;1;1;3;2;01;6367;9490;9490;0;0;0
4;078;007;036;01;04;1;00;21;078007;078007;00;1;1;3;2;00;162;291;291;0;0;0
4;078;007;036;01;05;1;00;21;078007;078009;00;1;2;3;2;01;679;834;834;0;0;0
4;078;007;036;01;06;1;00;21;078009;078007;00;1;3;1;2;00;679;802;802;0;0;0
4;078;007;036;02;01;1;00;22;078007;078013;00;1;;;;;680;1188;1188;0;0;0
4;078;007;036;02;02;1;00;22;078013;078007;00;1;;;;;680;948;948;0;0;0
4;078;007;062;01;01;1;00;21;078007;078011;00;1;1;2;2;00;678;1447;1447;0;0;0
4;078;007;062;01;02;1;00;21;078011;071001;00;1;1;2;2;05;33768;44956;44956;0;0;0
4;078;007;062;01;03;1;00;21;071001;078007;02;1;1;2;2;01;33097;42928;42928;0;133;0
4;078;007;064;01;04;1;02;22;078007;023005;00;1;;;;;33012;41267;41267;133;0;0
4;078;007;064;01;05;1;00;22;023005;078007;00;1;;;;;33012;39748;39748;0;0;0
4;078;007;074;02;01;1;00;21;078007;078012;00;2;1;1;2;00;1057;1373;1373;0;0;0
4;078;007;074;02;02;1;00;21;078012;078007;00;2;1;1;2;00;1057;1454;1454;0;0;0
4;078;007;074;02;03;1;00;21;078007;078008;00;2;1;3;2;00;477;839;839;0;0;0
4;078;007;074;02;04;1;00;21;078008;078007;00;2;1;1;2;00;477;850;850;0;0;0
4;078;007;095;01;01;1;00;21;913039;078007;00;1;1;3;2;00;124217;165739;74365;0;0;0
4;078;007;097;01;01;1;00;21;078007;078008;00;1;1;0;;00;477;839;839;0;0;0
4;078;007;097;01;02;1;00;21;078008;078007;00;1;1;3;2;00;477;850;850;0;0;0
4;078;007;097;01;03;1;00;21;078007;077014;00;1;1;3;2;00;2369;3279;3279;0;0;0
4;078;007;097;01;04;1;00;21;077014;078007;00;1;1;2;2;02;2369;3344;3344;0;0;0
4;078;007;102;01;01;1;03;21;078007;999999;00;1;1;3;2;01;0;0;0;200;0;0
4;078;007;102;01;02;1;00;21;999999;078007;03;1;1;2;2;03;0;0;0;0;200;0
4;078;007;106;02;01;1;00;22;078007;078015;00;1;;;;;2025;3047;3047;0;0;0
4;078;007;106;02;02;1;00;22;078015;078007;00;1;;;;;2025;2669;2669;0;0;0
4;078;007;121;01;01;1;00;22;078007;078007;00;0;;;;;162;291;291;0;0;0
4;078;007;121;01;02;1;00;22;078007;079017;00;0;;;;;14577;19802;19802;0;0;0
4;078;007;121;01;03;1;00;22;079017;078007;00;0;;;;;14577;19456;19456;0;0;0
4;078;007;121;01;04;1;00;22;078007;078007;00;0;;;;;162;291;291;0;0;0
4;078;007;172;01;01;1;00;21;078007;078007;00;1;1;3;2;00;162;291;291;0;0;0
4;078;007;172;01;02;1;00;21;078007;078008;00;1;1;3;2;00;477;839;839;0;0;0
4;078;007;172;01;03;1;00;21;078008;078007;00;1;1;2;2;00;477;850;850;0;0;0
4;078;007;172;01;04;1;00;21;078007;078016;00;1;1;3;2;00;1048;2243;2243;0;0;0
4;078;007;172;01;05;1;00;21;078016;078008;00;1;1;3;2;00;598;1507;1507;0;0;0
4;078;007;172;01;06;1;00;21;078008;078007;00;1;1;2;2;00;477;850;850;0;0;0
4;078;007;173;01;01;1;00;21;078007;078011;00;1;2;3;2;00;678;1447;1447;0;0;0
4;078;007;173;01;02;1;00;21;078011;078013;00;1;1;1;2;00;1154;2340;2340;0;0;0
4;078;007;173;01;03;1;00;21;078013;078007;00;1;1;1;2;00;680;948;948;0;0;0
4;078;007;177;01;03;1;00;21;078007;999999;00;1;1;1;2;00;0;0;0;0;0;0
4;078;007;177;01;04;1;00;22;999999;078007;00;1;;;;;0;0;0;0;0;0
4;078;007;206;02;01;1;00;21;078007;022005;00;1;2;3;2;00;34448;43347;43347;0;0;0
4;078;007;206;02;02;1;00;21;022005;078007;00;1;1;2;2;03;34448;42990;42990;0;0;0
4;078;007;206;02;03;1;00;21;078007;028002;00;1;2;2;2;00;38032;53233;53233;0;0;0
4;078;007;206;02;04;1;00;22;028002;078007;00;1;;;;;38032;54818;54818;0;0;0
4;078;007;239;01;01;1;00;21;078007;078008;02;1;1;4;2;00;477;839;839;0;133;0
4;078;007;239;01;02;1;02;21;078008;078007;00;1;1;2;2;00;477;850;850;133;0;0
4;078;007;258;01;01;1;00;21;078007;078008;03;1;1;2;2;00;477;839;839;0;200;0
4;078;007;258;01;02;1;03;21;078008;078007;00;1;1;1;2;00;477;850;850;200;0;0
4;078;007;261;02;01;1;00;21;078007;001009;00;1;1;1;2;00;35956;42594;42594;0;0;0
4;078;007;261;02;04;1;00;21;001009;078007;00;1;1;1;2;00;35956;42505;42505;0;0;0
4;078;007;261;03;01;1;00;21;078007;009007;00;2;1;2;2;00;36691;43642;43642;0;0;0
4;078;007;261;03;02;1;00;21;009007;078007;00;2;1;3;2;05;36691;56987;56987;0;0;0
4;078;007;304;01;01;1;00;22;078007;123002;06;9;;;;;19052;24325;15188;0;400;0
4;078;007;304;01;02;1;06;22;123002;078007;00;9;;;;;19052;25062;15891;400;0;0
4;078;007;315;01;01;1;00;41;078007;020003;01;;;;;;31165;46747;46747;0;67;0
4;078;007;315;01;01;2;01;32;020003;003551;01;;;;;;5500;8250;8250;67;67;0
4;078;007;315;01;02;1;00;21;003551;078007;00;0;1;2;2;00;36398;42593;42593;0;0;0
4;078;007;315;01;03;1;00;21;078007;078008;00;0;1;3;2;00;477;839;839;0;0;0
4;078;007;315;01;04;1;00;21;078008;078007;00;0;1;2;2;00;477;850;850;0;0;0
4;078;007;335;01;01;1;00;21;078007;078015;00;1;1;3;2;00;2025;3047;3047;0;0;0
4;078;007;335;01;02;1;00;21;078015;078007;00;1;1;2;2;00;2025;2669;2669;0;0;0
4;078;007;335;01;03;1;00;21;078007;078015;00;1;1;3;2;00;2025;3047;3047;0;0;0
4;078;007;335;01;04;1;00;21;078015;078007;00;1;1;2;2;00;2025;2669;2669;0;0;0
4;078;007;335;01;05;1;00;21;078007;078015;00;1;1;2;2;00;2025;3047;3047;0;0;0
4;078;007;335;01;06;1;00;21;078015;078007;00;1;2;2;2;00;2025;2669;2669;0;0;0
4;078;007;336;01;01;1;00;21;078007;078008;00;1;2;3;2;00;477;839;839;0;0;0
4;078;007;336;01;02;1;00;21;078008;078007;00;1;1;1;2;00;477;850;850;0;0;0
4;078;007;363;02;03;1;00;21;078007;078008;00;2;2;4;2;00;477;839;839;0;0;0
4;078;007;363;02;04;1;00;21;078008;078007;00;2;2;2;2;00;477;850;850;0;0;0
4;078;007;363;04;01;1;00;15;078007;078008;00;;1;0;;00;477;839;839;0;0;0
4;078;007;363;04;02;1;00;15;078008;079006;00;;1;2;2;00;9935;13404;13404;0;0;0
4;078;007;363;04;03;1;00;15;079006;078007;00;;1;1;2;00;9678;13658;13658;0;0;0
4;078;007;363;04;04;1;00;15;078007;078012;00;;2;3;2;00;1057;1373;1373;0;0;0
4;078;007;363;04;05;1;00;15;078012;078007;00;;1;1;2;00;1057;1454;1454;0;0;0
4;078;007;425;01;01;1;00;21;078007;064029;00;1;1;3;2;00;8013;10462;10462;0;0;0
4;078;007;425;01;02;1;00;21;064029;078007;00;1;1;1;2;00;8013;10465;10465;0;0;0
4;078;008;096;01;01;1;00;21;078008;078008;00;1;2;3;2;00;174;314;314;0;0;0
4;078;008;096;01;02;1;00;21;078008;078008;00;1;2;2;2;00;174;314;314;0;0;0
4;078;008;096;01;03;1;00;21;078008;078017;00;1;2;2;2;00;1760;2319;2319;0;0;0
4;078;008;096;01;04;1;00;21;078017;078008;00;1;2;2;2;00;1760;2298;2298;0;0;0
4;078;008;096;01;08;1;00;21;078008;078008;00;1;2;2;2;00;174;314;314;0;0;0
4;078;008;096;01;09;1;00;21;078008;078007;00;1;2;2;2;00;477;850;850;0;0;0
4;078;008;096;01;10;1;00;21;078007;077013;00;1;3;2;2;00;3828;5420;5420;0;0;0
4;078;008;096;01;11;1;00;21;077013;078008;00;1;1;2;2;00;3855;6252;6252;0;0;0
4;078;008;107;02;01;1;00;41;078008;065002;00;;;;;;9524;14286;14286;0;0;0
4;078;008;107;02;02;1;00;41;065002;078008;00;;;;;;9524;14286;14286;0;0;0
4;078;008;107;03;01;1;00;41;078008;065002;00;;;;;;9524;14286;14286;0;0;0
4;078;008;107;03;02;1;00;22;065002;078008;00;1;;;;;9524;12973;12973;0;0;0
4;078;008;107;03;03;1;00;22;078008;078008;00;1;;;;;174;314;314;0;0;0
4;078;008;372;01;02;1;03;21;078007;078011;00;1;1;3;2;00;678;1447;1447;200;0;0
4;078;008;372;01;03;1;00;21;078011;078016;00;1;1;1;2;00;1660;3598;3598;0;0;0
4;078;008;372;01;04;1;00;21;078016;078016;00;1;1;2;2;00;352;633;633;0;0;0
4;078;008;372;01;05;1;00;21;078016;078007;00;1;1;1;2;00;1048;2254;2254;0;0;0
4;078;008;372;01;06;1;00;21;078007;078008;00;1;1;1;2;00;477;839;839;0;0;0
4;078;009;053;01;02;1;00;21;078009;078002;00;1;1;3;2;00;2382;3194;3194;0;0;0
4;078;009;053;01;03;1;00;21;078002;078009;00;1;1;3;2;00;2382;7677;7677;0;0;0
4;078;009;053;01;06;1;00;21;078009;028004;00;1;1;2;2;00;37613;52016;52016;0;0;0
4;078;009;053;01;07;1;00;21;028004;078009;00;1;1;1;2;00;37613;51832;51832;0;0;0
4;078;009;228;01;01;1;00;21;078009;078007;00;1;1;3;2;00;679;802;802;0;0;0
4;078;009;228;01;02;1;00;21;078007;078007;00;1;1;2;2;00;162;291;291;0;0;0
4;078;009;228;01;03;1;00;21;078007;078009;00;1;2;3;2;00;679;834;834;0;0;0
4;078;009;359;02;01;1;00;21;078009;078007;00;1;1;2;2;00;679;802;802;0;0;0
4;078;009;359;02;02;1;00;21;078007;078009;00;1;1;1;2;00;679;834;834;0;0;0
4;078;009;359;02;03;1;00;21;078009;077014;01;1;3;3;2;00;2988;3975;3975;0;67;0
4;078;009;359;02;04;1;00;21;077014;078007;00;1;3;0;;00;2369;3344;3344;0;0;0
4;078;009;359;02;05;1;00;21;078007;078009;00;1;2;0;;00;679;834;834;0;0;0
4;078;009;359;02;06;1;00;21;078009;078009;00;1;1;1;2;00;117;210;210;0;0;0
4;078;010;051;01;01;1;01;71;078010;078011;01;;;;;;1084;1626;1626;67;67;0
4;078;010;051;01;02;1;01;71;078011;078010;01;;;;;;1084;1626;1626;67;67;0
4;078;010;091;01;01;1;00;21;078010;021001;00;1;1;2;2;00;33553;41522;41522;0;0;0
4;078;010;091;01;02;1;00;21;021001;078010;00;1;1;2;2;01;33553;41385;41385;0;0;0
4;078;010;354;02;01;1;00;22;078010;078007;00;1;;;;;1026;1255;1255;0;0;0
4;078;010;354;02;02;1;00;22;078007;078008;00;1;;;;;477;839;839;0;0;0
4;078;010;354;02;03;1;00;22;078008;078010;00;1;;;;;1100;1673;1673;0;0;0
4;078;010;369;01;01;1;00;22;078010;078022;00;1;;;;;3991;4523;4523;0;0;0
4;078;010;369;01;02;1;00;22;078022;078010;00;1;;;;;3991;4737;4737;0;0;0
4;078;010;390;01;01;1;00;61;078010;006009;00;;;;;;35235;44290;44290;0;0;0
4;078;010;390;01;02;1;00;22;006009;123002;00;0;;;;;40582;56498;43831;0;0;0
4;078;010;390;01;03;1;00;22;123002;078010;00;0;;;;;19949;24539;15368;0;0;0
4;078;011;071;02;01;1;00;21;078011;010251;00;1;1;3;2;00;38276;54062;54062;0;0;0
4;078;011;071;02;02;1;00;21;010251;035451;00;1;1;3;2;00;4972;9687;9687;0;0;0
4;078;011;071;02;03;1;00;21;035451;010251;00;1;1;3;2;00;4972;9955;9955;0;0;0
4;078;011;071;02;04;1;00;21;010251;078011;00;1;1;2;2;00;38276;55661;55661;0;0;0
4;078;011;189;01;01;1;00;21;078011;078015;00;1;1;3;2;00;2686;4402;4402;0;0;0
4;078;011;189;01;02;1;00;21;078015;078008;00;1;1;2;2;00;1549;1922;1922;0;0;0
4;078;011;189;01;03;1;00;21;078008;078011;00;1;1;2;2;00;1140;2302;2302;0;0;0
4;078;011;250;01;01;1;00;21;078011;999999;00;1;1;2;2;03;0;0;0;0;0;0
4;078;011;250;01;02;1;00;21;999999;078015;00;1;1;3;2;00;0;0;0;0;0;0
4;078;011;250;01;03;1;00;21;078015;078011;00;1;1;3;2;00;2686;4121;4121;0;0;0
4;078;011;254;01;01;1;00;21;078011;078007;00;1;1;3;2;00;678;1461;1461;0;0;0
4;078;011;254;01;02;1;00;21;078007;078011;00;1;1;1;2;00;678;1447;1447;0;0;0
4;078;011;259;01;01;1;00;21;078011;999999;00;1;1;3;2;00;0;0;0;0;0;0
4;078;011;259;01;02;1;00;21;078011;078010;00;1;1;3;2;00;1084;2423;2423;0;0;0
4;078;011;259;01;03;1;00;21;078010;078011;00;1;1;3;2;00;1084;2298;2298;0;0;0
4;078;011;259;01;04;1;00;21;078011;078007;00;1;1;0;;00;678;1461;1461;0;0;0
4;078;011;259;01;05;1;00;21;078007;078011;00;1;1;3;2;00;678;1447;1447;0;0;0
4;078;011;259;01;06;1;00;21;078011;078015;00;1;1;3;2;00;2686;4402;4402;0;0;0
4;078;011;259;01;07;1;00;21;078015;078009;00;1;2;2;2;00;2194;3040;3040;0;0;0
4;078;011;259;01;08;1;00;21;078009;078011;00;1;3;3;2;00;778;1846;1846;0;0;0
4;078;011;259;02;01;1;00;21;078011;078008;00;1;1;3;2;00;1140;2194;2194;0;0;0
4;078;011;259;02;02;1;00;21;078008;078008;00;1;1;3;2;00;174;314;314;0;0;0
4;078;011;259;02;03;1;00;21;078008;078011;00;1;1;3;2;00;1140;2302;2302;0;0;0
4;078;011;364;02;01;1;00;22;078011;110002;05;1;;;;;24805;40379;17563;0;333;0
4;078;011;364;02;02;1;05;22;110002;110004;00;1;;;;;1108;1190;0;333;0;0
4;078;011;364;02;03;1;00;22;110004;078007;00;1;;;;;24065;38687;15891;0;0;0
4;078;011;364;02;04;1;00;22;078007;078011;00;1;;;;;678;1447;1447;0;0;0
4;078;011;371;02;01;1;00;21;078011;078007;00;1;3;2;2;00;678;1461;1461;0;0;0
4;078;011;371;02;02;1;00;21;078007;078011;00;1;1;2;1;00;678;1447;1447;0;0;0
4;078;011;371;02;03;1;00;21;078011;078007;00;1;1;2;2;00;678;1461;1461;0;0;0
4;078;011;371;02;04;1;00;21;078007;078011;00;1;3;2;2;00;678;1447;1447;0;0;0
4;078;011;371;02;05;1;00;21;078011;078007;00;1;2;2;2;00;678;1461;1461;0;0;0
4;078;011;371;02;06;1;00;21;078007;078007;00;1;2;2;2;00;162;291;291;0;0;0
4;078;011;371;02;07;1;00;21;078007;078011;00;1;3;2;2;00;678;1447;1447;0;0;0
4;078;011;371;03;01;1;00;22;078011;078007;00;1;;;;;678;1461;1461;0;0;0
4;078;011;371;03;02;1;00;22;078007;078011;00;1;;;;;678;1447;1447;0;0;0
4;078;011;371;03;03;1;00;22;078011;078007;00;1;;;;;678;1461;1461;0;0;0
4;078;011;371;03;04;1;00;22;078007;078011;00;1;;;;;678;1447;1447;0;0;0
4;078;011;371;03;05;1;00;11;078011;078007;00;;1;2;2;00;678;1447;1447;0;0;0
4;078;011;371;03;06;1;00;11;078007;078011;00;;1;2;2;00;678;1447;1447;0;0;0
4;078;012;079;01;01;1;00;21;078012;078015;00;1;1;3;2;00;2920;4082;4082;0;0;0
4;078;012;079;01;03;1;00;21;078015;078012;00;1;1;1;2;00;2920;3869;3869;0;0;0
4;078;012;079;03;01;1;00;22;078012;078011;00;1;;;;;857;1843;1843;0;0;0
4;078;012;079;03;02;1;00;22;078011;078012;00;1;;;;;857;1862;1862;0;0;0
4;078;012;079;03;03;1;00;22;078012;078017;00;1;;;;;3053;3693;3693;0;0;0
4;078;012;079;03;04;1;00;22;078017;078012;00;1;;;;;3053;3772;3772;0;0;0
4;078;012;201;03;01;1;00;22;078012;078020;00;1;;;;;660;1408;1408;0;0;0
4;078;012;201;03;02;1;00;22;078020;078013;00;1;;;;;1606;2558;2558;0;0;0
4;078;012;201;03;03;1;00;22;078013;078012;00;1;;;;;955;1745;1745;0;0;0
4;078;012;201;03;04;1;00;22;078012;078020;00;1;;;;;660;1408;1408;0;0;0
4;078;012;201;03;05;1;00;22;078020;078013;00;1;;;;;1606;2558;2558;0;0;0
4;078;012;201;03;06;1;01;41;078009;078012;00;;;;;;1543;2314;2314;67;0;0
4;078;012;201;04;01;1;00;22;078012;078013;00;1;;;;;955;1669;1669;0;0;0
4;078;012;201;04;02;1;00;22;078013;078012;00;1;;;;;955;1745;1745;0;0;0
4;078;012;221;01;01;1;00;21;078012;078008;00;1;1;2;2;00;1470;2260;2260;0;0;0
4;078;012;221;01;05;1;00;21;078008;078012;00;1;1;2;2;00;1470;2050;2050;0;0;0
4;078;012;234;02;01;1;00;21;078012;050003;00;1;1;3;2;00;22767;29560;29560;0;0;0
4;078;012;234;02;02;1;00;21;050003;078012;00;1;1;1;2;00;22767;28546;28546;0;0;0
4;078;012;234;03;01;1;00;22;078012;078007;00;2;;;;;1057;1454;1454;0;0;0
4;078;012;234;03;02;1;00;22;078007;078012;00;2;;;;;1057;1373;1373;0;0;0
4;078;012;351;02;01;1;00;21;078012;077003;00;1;1;3;2;00;10103;13527;13527;0;0;0
4;078;012;351;02;02;1;00;21;077003;078012;00;1;1;2;2;00;10103;13586;13586;0;0;0
4;078;012;386;01;01;1;00;21;078012;078008;00;1;1;3;2;00;1470;2260;2260;0;0;0
4;078;012;386;01;02;1;00;21;078008;078012;00;1;1;1;2;00;1470;2050;2050;0;0;0
4;078;012;406;02;01;1;00;21;078012;078015;00;1;1;1;2;00;2920;3682;3682;0;0;0
4;078;012;406;02;02;1;00;21;078015;078007;00;1;1;2;2;00;2025;2669;2669;0;0;0
4;078;012;406;02;03;1;00;21;078007;078012;00;1;1;2;2;00;1057;1373;1373;0;0;0
4;078;012;406;03;01;1;00;21;078012;078016;00;2;1;0;;00;2067;3664;3664;0;0;0
4;078;012;406;03;02;1;00;21;078016;078016;00;2;2;2;2;00;352;633;633;0;0;0
4;078;012;406;03;03;1;00;21;078016;078011;00;2;2;0;;00;1660;3706;3706;0;0;0
4;078;012;406;03;04;1;00;21;078011;078012;00;2;1;2;2;00;857;1862;1862;0;0;0
4;078;012;419;02;01;1;00;21;078012;078016;00;1;1;1;2;00;2067;3664;3664;0;0;0
4;078;012;419;02;02;1;00;21;078016;078012;00;1;1;2;2;00;2067;3454;3454;0;0;0
4;078;012;419;02;03;1;00;21;078012;078008;00;1;1;3;2;00;1470;2260;2260;0;0;0
4;078;012;419;02;04;1;00;21;078008;078012;00;1;1;2;2;00;1470;2050;2050;0;0;0
4;078;013;056;02;01;1;00;21;078013;078015;00;1;4;3;2;00;2001;3075;3075;0;0;0
4;078;013;056;02;02;1;00;21;078015;078013;00;1;4;1;2;00;2001;2853;2853;0;0;0
4;078;013;166;01;01;1;00;21;078013;078007;00;1;1;2;2;00;680;948;948;0;0;0
