PP1;TIRA;PP2;ECH;PER;DATE;PENQ;JOURDEP;P2;P3;P4;P7;P8;P9;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24A;P11A;P25;P26;PL27;PL28;P12A;P12B;P12C;P12D;P12E;P12F;P1;COE1;COEP;DP13;PFIN
2;001;011;007;01;041213;1;2;1;1;38;1;3;2;5;003010;1;3;;1;5;5;1;5;5;6;1;6;5;5;4;4;4;4;4;;1;48.69161;48.69161;1282;0
2;001;011;021;01;301113;1;5;2;1;57;1;6;1;5;033017;1;2;;1;4;4;1;3;2;4;1;1;4;4;4;4;4;4;4;;1;72.30705;72.30705;4592;0
2;001;011;096;01;160114;1;3;2;1;23;1;0;3;4;035004;4;;3;1;4;5;2;2;1;7;1;;4;4;2;4;4;4;4;3;1;37.46040;37.46040;6673;0
2;001;011;197;02;260314;1;2;2;2;26;1;0;4;3;041002;4;;3;1;1;5;4;3;2;7;2;;5;5;4;4;4;4;4;;1;60.28323;60.28323;5283;0
2;001;011;206;02;250314;1;1;1;3;09;2;0;5;5;008001;;;;1;2;5;5;1;3;7;1;;3;4;4;4;4;4;4;;1;31.99188;31.99188;981;0
2;002;001;014;01;091113;1;5;2;1;30;1;6;1;2;;;;;1;5;5;2;5;1;3;1;4;5;5;1;4;4;4;4;3;1;19.63369;19.63369;0;0
2;002;001;065;01;111213;1;2;2;1;32;1;6;1;2;;;;;1;5;5;2;5;4;3;1;1;5;5;4;4;4;4;4;;1;23.93971;23.93971;0;0
2;002;001;065;02;111213;2;2;1;3;02;;;;;;;;;;;;;;;0;;;;;;;;;;;1;13.29586;;0;0
2;002;001;068;01;310114;1;4;1;1;30;2;2;6;;;;;;1;5;5;5;4;1;6;1;;5;4;3;4;4;4;4;3;1;19.63369;19.63369;0;0
2;002;001;085;01;220114;1;2;2;1;26;1;6;2;1;;;;;1;2;5;5;5;3;3;1;2;3;4;4;4;4;4;4;;1;23.93971;23.93971;0;0
2;002;001;111;02;210114;1;1;2;2;21;1;6;6;;;;;;1;4;5;3;3;1;3;1;;4;5;4;4;4;4;4;;1;23.63287;23.63287;0;0
2;002;001;140;02;150214;1;5;2;2;50;1;6;1;1;;;;;1;1;5;2;2;3;3;1;2;5;5;4;4;4;4;4;;1;37.38403;37.38403;0;0
2;002;001;173;01;250314;1;1;2;1;57;1;6;7;;;;;;1;2;5;5;4;3;3;1;;5;5;4;4;4;4;4;;1;35.47200;35.47200;0;0
2;002;001;093;01;020414;1;2;1;1;20;2;0;4;5;001011;4;;1;1;5;5;5;4;1;7;1;;2;5;4;4;4;4;4;;1;23.63287;23.63287;404;0
2;002;001;093;02;020414;1;2;1;4;19;1;0;4;5;001011;4;;1;1;5;5;5;4;1;7;1;;2;5;4;4;4;4;4;;1;23.63287;23.63287;404;0
2;002;001;015;01;140114;1;1;2;1;35;2;6;2;5;112010;4;;1;1;5;5;5;5;1;4;1;5;3;4;2;4;4;2;4;3;1;19.63369;19.63369;60591;0
2;002;001;155;01;270214;1;3;1;1;26;1;6;2;5;012002;4;;3;1;5;5;5;5;3;4;1;1;5;5;4;4;4;4;4;;1;19.63369;19.63369;1289;0
2;002;001;032;02;271113;1;2;2;3;16;2;0;5;4;019351;;;;1;2;5;5;3;1;7;1;;4;3;3;4;4;4;4;3;1;21.40786;21.40786;3967;0
2;002;001;026;01;290314;1;5;2;1;30;1;6;1;5;002002;4;;1;1;4;5;5;2;4;5;1;6;5;5;4;4;4;4;4;;1;19.63369;19.63369;118;0
2;002;001;066;01;111213;1;2;2;1;44;2;5;1;5;002002;4;;1;1;5;5;5;3;2;4;1;1;3;5;4;4;4;4;4;;1;30.65979;30.65979;118;0
2;002;001;075;01;080214;1;5;2;1;21;1;0;4;5;023004;3;;1;1;5;5;2;2;1;7;1;;5;5;3;4;4;4;4;3;1;19.38204;19.38204;4905;0
2;002;001;194;01;200314;1;3;2;1;20;2;0;4;5;025351;4;;3;1;5;5;5;5;1;7;1;;5;5;3;4;4;4;4;3;1;19.38204;19.38204;2749;0
2;002;001;111;01;210114;1;1;1;1;22;1;0;4;5;025352;3;;3;1;2;5;3;3;1;7;1;;4;5;4;4;4;4;4;;1;23.63287;23.63287;2460;0
2;002;001;186;01;260314;1;2;2;1;24;2;0;4;5;025352;4;;1;1;2;5;5;4;1;7;1;;3;5;3;4;4;4;4;3;1;19.38204;19.38204;2460;0
2;002;001;217;01;250314;1;1;2;1;18;2;0;4;5;025352;4;;3;1;5;5;5;5;1;7;1;;5;3;3;4;4;4;4;3;1;19.38204;19.38204;2460;0
2;002;001;074;01;080214;1;5;1;1;45;1;5;1;5;032551;1;2;;1;5;5;1;4;3;3;1;1;5;5;4;4;4;4;4;;1;30.65979;30.65979;7201;0
2;002;001;205;01;020414;1;2;1;1;30;1;4;3;5;035005;4;;1;1;3;1;2;3;4;7;1;;5;5;4;4;4;4;4;;1;19.63369;19.63369;5677;0
2;002;001;032;01;271113;1;2;2;1;50;1;5;1;4;005006;3;;1;1;1;5;2;5;3;4;1;1;4;5;4;4;4;3;4;;1;37.38403;37.38403;1202;0
2;002;001;085;02;220114;1;2;1;4;24;1;6;1;5;888888;;;;1;2;5;3;2;1;3;1;1;3;4;4;4;4;4;4;;1;23.63287;23.63287;0;0
2;002;001;140;01;150214;1;5;2;1;52;1;4;1;5;888888;;;;1;2;5;2;2;3;3;1;1;5;5;4;4;4;4;4;;1;37.38403;37.38403;0;0
2;002;002;020;01;191013;1;5;1;1;78;1;6;7;;;;;;1;5;5;5;2;1;3;1;;5;5;4;4;4;4;4;;1;22.62656;22.62656;0;0
2;002;002;021;01;161013;1;2;1;1;62;1;6;1;1;;;;;1;1;5;3;5;4;3;1;2;4;4;4;4;4;4;4;;1;35.47200;35.47200;0;0
2;002;002;069;01;090114;1;3;1;1;69;1;6;7;;;;;;1;5;5;2;4;5;3;1;;5;5;4;4;4;4;4;;1;22.62656;22.62656;0;0
2;002;002;100;01;150114;1;2;2;1;66;1;4;7;;;;;;1;5;5;5;2;1;2;1;;5;2;1;4;4;4;4;3;1;18.55674;18.55674;0;0
2;002;002;175;01;280214;1;4;2;1;73;1;3;7;;;;;;1;5;5;1;5;1;5;1;;5;5;3;4;4;4;4;3;1;18.55674;18.55674;0;0
2;002;002;202;01;020414;1;2;2;1;74;2;5;7;;;;;;2;5;5;5;4;4;4;2;;5;5;4;4;4;4;4;;1;18.55674;18.55674;0;0
2;002;002;224;01;020414;1;2;1;1;32;2;3;6;;;;;;1;5;2;5;4;1;4;1;;5;5;4;4;4;4;4;;1;19.63369;19.63369;0;0
2;002;002;113;01;290114;1;2;2;1;20;2;0;4;5;023001;4;;2;1;5;1;5;2;4;7;1;;5;5;4;4;4;4;4;;1;19.38204;19.38204;4557;0
2;002;002;020;02;191013;1;5;2;2;53;1;2;1;5;025351;1;2;;1;5;5;1;1;5;4;1;1;5;5;4;4;4;4;4;;1;37.38403;37.38403;2788;0
2;002;002;011;01;191013;1;5;1;1;19;2;0;4;5;025352;4;;1;1;5;5;5;5;1;7;1;;5;5;3;4;4;3;4;3;1;23.63287;23.63287;2474;0
2;002;002;011;02;191013;1;5;1;4;19;2;0;4;5;025352;4;;1;1;5;5;5;5;1;7;1;;3;5;3;4;4;3;4;3;1;23.63287;23.63287;2474;0
2;002;002;069;02;090114;1;3;2;2;64;1;5;2;5;047010;3;;2;1;5;5;2;1;5;1;1;1;5;5;4;4;4;4;4;;1;43.25163;43.25163;9732;0
2;002;002;012;01;131113;1;2;1;1;19;2;0;4;5;009352;4;;1;1;5;5;5;5;5;7;1;;5;5;4;4;4;4;4;;1;19.38204;19.38204;384;0
2;002;003;019;01;151013;1;1;2;1;38;2;3;6;;;;;;1;5;5;5;5;2;8;1;;5;5;4;4;4;4;4;;1;19.63369;19.63369;0;0
2;002;003;060;02;141213;1;5;2;2;28;1;6;6;;;;;;1;5;5;5;4;1;4;1;;5;4;4;4;4;4;4;;1;23.93971;23.93971;0;0
2;002;003;061;01;111213;1;2;1;1;23;1;6;6;;;;;;1;5;5;5;4;1;8;1;;5;5;4;4;4;4;4;;1;19.38204;19.38204;0;0
2;002;003;104;01;240114;1;4;2;1;74;2;5;8;;;;;;1;5;5;5;2;1;9;1;;2;5;4;4;4;4;4;;1;18.55674;18.55674;0;0
2;002;003;143;01;220214;1;5;1;1;29;2;5;6;;;;;;1;5;5;5;5;2;4;1;;5;3;4;4;4;4;4;;1;19.63369;19.63369;0;0
2;002;003;189;01;280314;1;4;1;1;37;1;5;6;;;;;;1;5;5;5;4;2;4;1;;5;5;4;4;4;4;4;;1;19.63369;19.63369;0;0
2;002;003;198;01;220314;1;5;2;1;24;1;4;6;;;;;;1;5;5;3;5;3;4;1;;5;5;4;4;4;4;4;;1;19.38204;19.38204;0;0
2;002;003;153;01;250314;1;1;1;1;26;1;0;4;5;001011;4;;2;1;5;5;5;5;4;7;2;;5;5;4;4;4;4;4;;1;23.93971;23.93971;614;0
2;002;003;120;02;130214;1;3;1;2;31;1;6;1;5;002002;4;;1;1;5;5;5;2;2;2;1;1;5;5;4;4;4;4;4;;1;23.93971;23.93971;259;0
2;002;003;120;01;130214;1;3;1;1;33;2;5;1;5;002004;4;;1;1;5;5;5;2;2;2;1;5;5;5;4;4;4;4;4;;1;23.93971;23.93971;132;0
2;002;003;043;01;141213;1;5;2;1;19;2;0;4;5;025352;4;;3;1;5;5;5;5;1;7;1;;5;4;3;4;4;4;4;3;1;19.38204;19.38204;2663;0
2;002;003;095;01;240114;1;4;2;1;20;2;0;4;5;025352;4;;1;1;2;5;5;2;1;7;1;;4;2;3;4;4;4;4;3;1;19.38204;19.38204;2663;0
2;002;003;059;01;181213;1;2;1;1;27;1;6;1;5;027004;4;;3;1;5;5;5;2;1;3;1;1;5;4;3;4;4;4;4;3;1;19.63369;19.63369;2083;0
2;002;003;060;01;141213;1;5;1;1;30;1;6;1;4;028004;4;;1;1;1;5;5;4;1;4;2;3;5;4;4;4;4;4;4;;1;23.93971;23.93971;1749;0
2;002;003;094;01;230114;1;3;1;1;22;1;0;4;5;028004;4;;2;1;5;5;5;3;2;7;1;;4;5;4;4;4;4;4;;1;19.38204;19.38204;1749;0
2;002;003;083;01;060214;1;3;2;1;19;2;0;4;5;042002;4;;2;1;5;5;5;5;1;7;1;;5;5;3;4;4;4;4;3;1;19.38204;19.38204;5897;0
2;002;003;077;01;140114;1;1;2;1;18;2;0;4;5;005004;4;;1;1;5;5;5;4;2;7;1;;2;5;4;4;4;3;4;;1;19.38204;19.38204;921;0
2;002;003;153;02;250314;1;1;2;2;25;1;0;4;5;006351;4;;1;1;5;5;5;5;1;7;1;;5;5;3;4;4;4;4;3;1;23.93971;23.93971;2092;0
2;002;003;110;01;240114;1;4;1;1;31;1;6;1;5;074351;4;;1;1;4;5;5;3;1;4;1;1;1;5;2;2;2;2;2;1;1;19.63369;19.63369;27438;0
2;002;003;013;01;171013;1;3;1;1;20;2;0;3;5;888888;;;;1;2;5;5;2;1;5;1;;5;5;2;4;4;4;4;3;1;19.38204;19.38204;0;0
2;002;004;002;01;291113;1;4;2;1;45;1;5;8;;;;;;1;5;5;2;5;2;4;1;;5;5;4;4;4;4;4;;1;59.02267;59.02267;0;0
2;002;004;022;01;191013;1;5;1;1;23;1;6;6;;;;;;1;3;5;3;2;1;8;1;;5;5;4;4;4;4;4;;1;19.38204;19.38204;0;0
2;002;004;048;04;260314;2;2;2;3;03;;;;;;;;;;;;;;;0;;;;;;;;;;;1;17.96554;;0;0
2;002;004;109;01;210114;1;1;1;1;23;2;6;6;;;;;;1;4;5;5;5;1;4;1;;3;2;4;4;4;4;4;;1;19.38204;19.38204;0;0
2;002;004;129;01;180214;1;1;1;1;32;1;6;6;;;;;;2;5;5;5;4;2;6;2;;5;4;4;4;4;4;4;;1;32.34764;32.34764;0;0
2;002;004;129;02;180214;1;1;1;4;29;1;6;6;;;;;;1;1;5;5;2;2;4;1;;5;4;4;4;4;4;4;;1;32.34764;32.34764;0;0
2;002;004;129;03;180214;1;1;2;4;26;1;5;6;;;;;;1;5;2;2;5;4;4;1;;4;4;4;4;4;4;4;;1;32.34764;32.34764;0;0
2;002;004;131;01;180214;1;1;2;2;24;2;6;6;;;;;;1;5;5;5;4;3;8;1;;4;5;4;4;4;4;4;;1;23.63287;23.63287;0;0
2;002;004;131;02;180214;1;1;1;1;23;2;5;6;;;;;;1;5;5;5;4;4;4;1;;4;5;4;4;4;4;4;;1;23.63287;23.63287;0;0
2;002;004;139;01;260314;1;2;1;1;25;1;5;6;;;;;;1;5;5;5;2;2;4;1;;5;5;4;4;4;4;4;;1;19.63369;19.63369;0;0
2;002;004;141;03;300114;2;3;2;3;04;;;;;;;;;;;;;;;0;;;;;;;;;;;1;17.96554;;0;0
2;002;004;141;04;300114;2;3;2;3;01;;;;;;;;;;;;;;;0;;;;;;;;;;;1;17.96554;;0;0
2;002;004;190;01;180314;1;1;1;1;48;1;4;6;;;;;;1;5;5;5;5;3;4;1;;5;5;4;4;4;4;4;;1;30.65979;30.65979;0;0
2;002;004;192;01;180314;1;1;1;1;31;1;5;9;;;;;;1;1;5;5;5;5;3;1;;5;5;4;4;4;4;4;;1;19.63369;19.63369;0;0
2;002;004;002;03;291113;1;4;1;3;07;2;0;5;5;001006;;;;1;5;5;5;5;2;7;1;;5;5;4;4;4;4;4;;1;37.26209;37.26209;311;0
2;002;004;048;02;260314;1;2;1;3;08;2;0;5;5;001006;;;;1;2;5;5;3;3;7;1;;5;5;4;4;4;4;4;;1;31.89027;31.89027;311;0
2;002;004;048;03;260314;1;2;1;3;07;2;0;5;5;001006;;;;1;2;5;5;3;3;7;1;;5;5;4;4;4;4;4;;1;31.89027;31.89027;311;0
2;002;004;225;01;020414;1;2;2;1;22;1;0;4;5;001008;4;;1;1;2;5;5;5;1;7;1;;5;5;3;4;4;4;4;3;1;19.38204;19.38204;736;0
2;002;004;082;01;150214;1;5;1;1;24;1;5;1;5;001011;4;;1;1;5;2;5;5;4;4;1;1;4;5;4;4;4;4;4;;1;19.38204;19.38204;688;0
2;002;004;212;01;280314;1;4;2;1;21;2;0;4;5;001011;4;;1;1;5;5;5;4;2;7;1;;5;5;3;4;4;4;4;3;1;19.38204;19.38204;688;0
2;002;004;229;01;020414;1;2;1;1;61;2;6;1;5;018004;4;;3;1;5;5;5;5;1;4;1;1;5;5;2;4;4;4;4;3;1;35.47200;35.47200;3266;0
2;002;004;017;01;131113;1;2;1;1;19;1;0;4;5;019003;4;;2;1;5;5;5;4;2;7;1;;4;5;2;4;4;4;4;3;1;19.38204;19.38204;4458;0
2;002;004;051;01;051213;1;3;2;1;19;1;0;4;4;019003;4;;1;1;5;5;5;5;1;7;1;;5;5;3;4;4;4;4;3;1;19.38204;19.38204;4458;0
2;002;004;147;01;210214;1;4;2;1;22;2;0;4;5;019003;4;;1;1;5;5;5;5;1;7;1;;5;5;3;4;4;4;4;3;1;19.38204;19.38204;4458;0
2;002;004;183;01;010414;1;1;2;1;45;1;3;1;5;019003;1;2;;1;4;5;1;5;4;5;1;1;5;5;4;4;4;4;4;;1;37.38403;37.38403;4458;0
2;002;004;035;01;271113;1;2;1;1;27;1;5;1;5;019004;1;1;;1;5;5;1;2;4;4;1;1;5;5;4;4;4;4;4;;1;19.63369;19.63369;5128;0
2;002;004;197;01;200314;1;3;1;1;20;1;0;4;5;022010;4;;3;1;5;5;5;5;1;7;1;;5;5;3;4;4;4;4;3;1;19.38204;19.38204;3860;0
2;002;004;001;02;031213;1;1;2;4;19;1;0;4;5;023001;4;;3;2;5;5;5;5;1;7;1;;5;5;3;4;4;4;4;3;1;23.63287;23.63287;4541;0
2;002;004;117;02;280114;1;1;1;4;21;1;0;4;5;025351;4;;1;1;5;5;5;5;1;7;1;;5;5;3;4;4;4;4;3;1;23.63287;23.63287;2952;0
2;002;004;056;01;181213;1;2;2;1;21;2;0;4;5;025352;4;;1;1;5;5;5;3;1;7;1;;5;4;3;4;4;4;4;3;1;19.38204;19.38204;2705;0
2;002;004;117;01;280114;1;1;1;1;23;1;0;4;5;025352;4;;1;1;5;5;5;5;1;7;1;;5;5;3;4;4;4;4;3;1;23.63287;23.63287;2705;0
2;002;004;137;01;280114;1;1;2;1;23;1;0;4;5;025352;4;;1;2;1;5;5;4;4;7;1;;5;3;3;4;4;4;4;3;1;19.38204;19.38204;2705;0
2;002;004;182;01;180314;1;1;1;1;22;1;0;4;5;026001;3;;1;1;1;5;3;3;3;7;1;;4;5;4;4;4;4;4;;1;19.38204;19.38204;2317;0
2;002;004;141;01;300114;1;3;1;1;47;1;5;1;3;026651;4;;1;1;4;4;5;5;1;3;1;1;2;4;2;4;4;4;4;3;1;50.51378;50.51378;4189;0
2;002;004;141;02;300114;1;3;2;2;35;1;6;2;5;026651;1;2;;1;4;4;1;5;5;3;1;1;2;4;4;4;4;4;4;;1;32.34764;32.34764;4189;0
2;002;004;101;01;050214;1;2;1;1;21;2;0;4;5;028004;4;;1;2;3;5;5;3;1;7;1;;4;5;3;4;4;4;4;3;1;19.38204;19.38204;1836;0
2;002;004;183;02;010414;1;1;1;3;17;3;0;5;5;003351;;;;1;1;5;5;3;2;7;1;;4;5;4;4;4;4;4;;1;21.40786;21.40786;596;0
2;002;004;002;02;291113;1;4;2;3;11;2;0;5;5;005001;;;;1;5;5;5;5;5;7;1;;5;5;4;4;4;4;4;;1;33.79916;33.79916;422;0
2;002;004;151;01;140214;1;4;2;1;34;2;6;2;5;007003;4;;1;1;5;5;5;4;4;5;1;1;5;5;4;4;4;4;4;;1;19.63369;19.63369;1010;0
2;002;004;001;01;031213;1;1;2;1;21;2;0;4;5;007006;4;;3;2;5;5;5;5;1;7;1;;5;5;4;4;4;4;4;;1;23.63287;23.63287;1189;0
2;002;004;129;04;180214;1;1;2;4;24;1;3;2;5;888888;;;;1;5;5;2;5;1;5;1;1;5;2;3;4;4;4;4;3;1;31.93304;31.93304;0;0
2;002;004;097;01;280114;1;1;2;1;36;1;6;2;5;009005;4;;1;1;2;5;5;4;1;5;1;1;5;5;3;4;4;4;4;3;1;19.63369;19.63369;931;0
2;002;004;048;01;260314;1;2;2;1;36;1;6;2;5;009009;4;;3;1;1;5;3;5;3;4;1;6;5;5;4;4;4;4;4;;1;32.34764;32.34764;787;0
2;002;005;004;01;061113;1;2;2;2;37;2;6;8;;;;;;1;3;5;5;4;2;3;1;;5;4;4;4;4;4;4;;1;32.34764;32.34764;0;0
2;002;005;004;02;061113;1;2;1;1;33;1;6;1;1;;;;;1;3;5;4;5;2;3;1;2;5;4;4;4;4;4;4;;1;32.34764;32.34764;0;0
2;002;005;004;04;061113;2;2;1;3;04;;;;;;;;;;;;;;;0;;;;;;;;;;;1;17.96554;;0;0
2;002;005;041;01;271113;1;2;1;1;83;1;4;7;;;;;;2;5;5;2;4;4;3;1;;5;5;4;4;4;4;4;;1;17.82707;17.82707;0;0
2;002;005;041;02;271113;1;2;2;2;83;2;4;8;;;;;;2;5;5;5;3;4;9;1;;5;5;4;4;4;4;4;;1;17.82707;17.82707;0;0
2;002;005;058;01;121213;1;3;1;1;84;1;6;7;;;;;;1;5;5;3;5;1;3;1;;4;5;4;4;4;4;4;;1;17.82707;17.82707;0;0
2;002;005;058;02;121213;1;3;2;2;81;1;4;8;;;;;;1;5;5;5;3;1;9;2;;4;5;4;4;4;4;4;;1;17.82707;17.82707;0;0
2;002;005;078;01;280114;1;1;1;1;85;1;5;7;;;;;;1;5;5;3;3;3;3;1;;5;5;4;4;4;4;4;;1;17.82707;17.82707;0;0
2;002;005;078;02;280114;1;1;2;2;75;1;5;7;;;;;;1;5;5;3;3;2;5;1;;5;5;3;4;4;4;4;3;1;22.62656;22.62656;0;0
2;002;005;096;01;150114;1;2;2;1;83;1;6;7;;;;;;1;5;5;3;3;4;4;1;;4;4;4;4;4;4;4;;1;14.62053;14.62053;0;0
2;002;005;103;01;300114;1;3;2;1;89;1;6;7;;;;;;1;5;5;4;3;2;1;1;;5;5;4;4;4;4;4;;1;14.62053;14.62053;0;0
2;002;005;116;01;060214;1;3;1;1;75;1;6;7;;;;;;1;5;5;5;5;2;3;1;;5;5;4;4;4;4;4;;1;22.62656;22.62656;0;0
2;002;005;116;02;060214;1;3;2;2;70;1;6;7;;;;;;1;5;5;5;5;2;3;1;;5;5;4;4;4;4;4;;1;22.62656;22.62656;0;0
2;002;005;128;01;150214;1;5;2;1;83;1;6;8;;;;;;4;5;5;5;2;2;9;1;;4;5;4;4;4;4;4;;1;14.62053;14.62053;0;0
2;002;005;133;02;280214;1;4;1;3;19;2;4;6;;;;;;1;3;5;5;5;1;8;1;;3;4;4;4;4;4;4;;1;23.63287;23.63287;0;0
2;002;005;172;01;260214;1;2;2;1;70;1;4;7;;;;;;1;5;5;5;3;3;3;2;;5;5;4;4;4;4;4;;1;18.55674;18.55674;0;0
2;002;005;178;01;180314;1;1;2;1;87;1;6;7;;;;;;1;5;5;5;3;2;3;1;;5;5;4;4;4;4;4;;1;14.62053;14.62053;0;0
2;002;005;211;01;260314;1;2;2;1;67;1;6;7;;;;;;1;5;5;3;4;2;3;1;;5;5;4;4;4;4;4;;1;35.72328;35.72328;0;0
2;002;005;091;01;280114;1;1;2;1;18;1;2;3;5;001003;3;;1;1;5;5;2;5;5;7;1;;5;5;4;4;4;4;4;;1;19.38204;19.38204;496;0
2;002;005;003;01;061213;1;4;1;1;18;1;0;4;4;001008;4;;1;1;5;5;5;5;1;7;1;;5;5;4;4;4;4;4;;1;19.38204;19.38204;849;0
2;002;005;145;01;200214;1;3;1;1;19;1;0;4;5;001011;1;3;;1;5;5;2;4;2;7;1;;5;5;4;4;4;4;4;;1;19.38204;19.38204;708;0
2;002;005;211;03;260314;1;2;2;5;14;2;0;5;5;011001;;;;1;5;5;5;3;2;7;1;;3;5;4;4;4;4;4;;1;33.79916;33.79916;947;0
2;002;005;133;01;280214;1;4;2;1;51;1;4;1;5;011007;4;;2;1;5;5;4;4;1;4;1;1;5;5;3;4;4;4;4;3;1;37.38403;37.38403;1848;0
2;002;005;149;02;020414;1;2;2;2;33;1;6;1;5;019001;3;;1;1;5;5;5;4;1;3;1;1;4;5;3;4;4;4;4;3;1;23.93971;23.93971;4508;0
2;002;005;211;02;260314;1;2;2;5;16;2;0;5;5;019351;;;;1;5;5;5;3;1;7;1;;3;5;3;4;4;4;4;3;1;33.79916;33.79916;4246;0
2;002;005;033;01;221113;1;4;2;1;27;1;0;4;5;022002;3;;3;1;5;5;2;2;1;7;1;;5;5;4;4;4;4;4;;1;19.63369;19.63369;3018;0
2;002;005;126;01;280314;1;4;1;1;28;1;6;1;5;022151;3;;2;1;2;5;2;5;1;3;1;1;5;5;3;4;4;4;4;3;1;23.93971;23.93971;2650;0
2;002;005;126;02;280314;1;4;2;2;26;1;6;1;5;022152;1;2;;1;1;5;5;2;2;3;1;1;4;5;4;4;4;3;4;;1;23.93971;23.93971;3537;0
2;002;005;031;01;061213;1;4;2;4;28;2;0;4;4;025352;4;;3;1;5;5;5;4;1;7;2;;2;4;4;4;4;4;4;;1;23.93971;23.93971;2774;0
2;002;005;123;01;050214;1;2;2;1;22;1;0;4;5;025352;4;;1;1;3;5;4;4;1;7;1;;4;5;1;4;4;4;4;3;1;19.38204;19.38204;2774;0
2;002;005;004;03;061113;1;2;1;3;12;2;0;5;5;006001;;;;2;1;5;5;4;2;7;1;;5;4;4;4;4;4;4;;1;28.92657;28.92657;1661;0
2;002;005;040;01;271113;1;2;2;1;22;2;0;4;3;007006;4;;1;1;5;5;5;2;2;7;1;;5;5;4;4;4;4;4;;1;23.63287;23.63287;1082;0
2;002;005;040;02;271113;1;2;2;4;20;2;0;4;3;007006;4;;1;1;5;5;5;5;2;7;1;;5;5;4;4;4;4;4;;1;23.63287;23.63287;1082;0
2;002;005;031;02;061213;1;4;2;1;24;2;6;2;5;073002;4;;1;1;5;5;5;4;1;4;1;1;1;5;2;2;4;2;4;1;1;23.63287;23.63287;27013;0
2;002;005;149;01;020414;1;2;1;1;35;1;6;1;5;911069;3;;1;1;5;5;2;5;3;4;1;1;1;5;3;4;4;3;4;3;1;23.93971;23.93971;131173;0
2;002;006;005;01;081113;1;4;2;1;65;1;2;7;;;;;;1;3;5;1;4;5;5;1;;5;5;4;4;4;4;4;;1;18.55674;18.55674;0;0
2;002;006;023;01;181013;1;4;1;1;30;1;3;6;;;;;;1;5;5;1;5;1;6;1;;3;5;4;4;4;4;4;;1;32.34764;32.34764;0;0
2;002;006;023;02;181013;1;4;2;2;22;2;2;8;;;;;;1;5;5;5;4;1;9;1;;3;5;4;4;4;4;4;;1;31.93304;31.93304;0;0
2;002;006;023;03;181013;2;4;2;3;03;;;;;;;;;;;;;;;0;;;;;;;;;;;1;17.96554;;0;0
2;002;006;023;04;181013;2;4;2;3;02;;;;;;;;;;;;;;;0;;;;;;;;;;;1;17.96554;;0;0
2;002;006;036;01;221113;1;4;2;1;70;1;6;7;;;;;;1;5;5;5;2;1;4;1;;3;4;4;4;4;4;4;;1;18.55674;18.55674;0;0
2;002;006;064;01;090114;1;3;1;1;78;1;6;7;;;;;;1;5;5;3;3;4;4;1;;5;5;4;4;4;4;4;;1;22.62656;22.62656;0;0
2;002;006;064;02;090114;1;3;2;2;73;1;6;7;;;;;;1;5;5;3;3;4;4;1;;5;5;4;4;4;4;4;;1;22.62656;22.62656;0;0
2;002;006;125;01;070214;1;4;2;1;89;1;6;7;;;;;;1;5;5;5;4;1;2;1;;5;5;4;4;4;4;4;;1;14.62053;14.62053;0;0
2;002;006;144;01;110214;1;1;1;1;64;1;5;7;;;;;;1;2;5;2;4;2;4;1;;5;5;4;4;4;4;4;;1;43.25163;43.25163;0;0
2;002;006;144;02;110214;1;1;2;2;64;1;5;7;;;;;;1;2;5;4;2;2;4;1;;5;5;4;4;4;4;4;;1;43.25163;43.25163;0;0
2;002;006;161;01;210314;1;4;2;1;73;1;6;7;;;;;;1;5;5;3;5;4;3;1;;5;5;4;4;4;4;4;;1;18.55674;18.55674;0;0
2;002;006;169;01;180314;1;1;2;1;90;1;4;7;;;;;;5;5;5;5;4;5;4;2;;5;5;4;4;4;4;4;;1;14.62053;14.62053;0;0
2;002;006;179;01;210314;1;4;2;2;24;2;3;6;;;;;;1;5;5;5;5;1;8;1;;5;5;4;4;4;4;4;;1;23.63287;23.63287;0;0
2;002;006;179;02;210314;1;4;1;1;22;1;5;1;5;013006;;;;;;;;;;5;1;;;;2;4;4;4;4;3;2;23.63287;23.63287;3640;0
2;002;006;008;01;111213;1;2;2;1;36;1;6;1;5;016001;4;;1;1;4;5;5;4;1;4;1;1;5;4;2;4;4;4;4;3;1;23.93971;23.93971;3912;0
2;002;006;010;03;181013;1;4;2;3;18;2;0;4;5;017351;4;;3;2;5;5;5;4;1;7;1;;5;4;3;4;4;4;4;3;1;37.31206;37.31206;2753;0
2;002;006;010;02;181013;1;4;1;3;20;2;0;4;5;023001;4;;3;2;5;2;5;4;1;7;1;;4;4;3;4;4;4;4;3;1;37.31206;37.31206;4868;0
2;002;006;057;01;111213;1;2;2;1;21;1;0;4;5;025352;4;;1;1;5;5;5;3;1;7;1;;4;5;3;4;4;1;4;3;1;37.31206;37.31206;2775;0
2;002;006;057;02;111213;1;2;2;4;18;1;0;4;5;025352;4;;1;1;5;5;5;3;1;7;1;;4;5;3;4;4;4;4;3;1;37.31206;37.31206;2775;0
2;002;006;057;03;111213;1;2;2;4;18;2;0;4;5;025352;4;;1;1;5;5;5;4;1;7;1;;4;5;3;4;4;4;4;3;1;37.31206;37.31206;2775;0
2;002;006;092;02;230114;1;3;1;4;20;2;0;4;5;025352;4;;3;1;5;5;5;2;1;7;1;;5;5;4;4;4;4;4;;1;23.63287;23.63287;2775;0
