MP1;TIRA;MP3;ECH;M5;M6;M8A;M9A;M10A;M8B;M9B;M10B;M8C;M9C;M10C;M8D;M9D;M10D;M14;M20;COE0;ZFET;MFIN
1;047;013;106;1;2;3;2000;06;3;1991;06;;;;;;;0;00;45.73133;;0
1;047;010;108;1;2;3;2012;06;3;2003;06;;;;;;;0;01;52.17697;;0
1;047;007;109;1;3;1;2012;04;1;1996;05;3;2011;07;;;;0;07;45.73133;;0
1;047;007;110;1;2;1;1994;04;3;2011;04;;;;;;;0;02;45.73133;;0
1;047;007;112;1;1;3;2001;06;;;;;;;;;;0;02;45.73133;;0
1;047;001;115;1;2;3;2012;06;3;2007;05;;;;;;;0;04;52.17697;;0
1;047;014;117;1;1;3;2011;05;;;;;;;;;;0;00;45.42447;;0
1;047;006;119;1;1;3;1999;05;;;;;;;;;;0;00;45.73133;;0
1;047;007;122;1;2;1;2005;05;1;2009;07;;;;;;;0;01;73.59186;;0
1;047;008;124;1;1;3;2012;06;;;;;;;;;;0;02;45.42447;;0
1;047;002;128;1;2;3;2009;06;1;2013;04;;;;;;;1;03;73.59186;;0
1;047;010;129;1;2;4;2000;06;1;1992;08;;;;;;;0;00;45.73133;;0
1;048;005;001;1;1;3;2000;05;;;;;;;;;;0;02;39.36687;;0
1;048;004;002;1;1;3;2003;03;;;;;;;;;;0;02;39.36687;;0
1;048;005;003;2;1;3;1998;05;;;;;;;;;;0;01;39.36687;;0
1;048;001;004;1;3;3;2002;07;1;1990;04;2;1981;09;;;;0;03;31.96920;;0
1;048;004;006;1;2;3;2006;04;3;2008;04;;;;;;;0;03;38.53235;;0
1;048;001;007;1;2;3;2013;04;3;2001;07;;;;;;;0;04;38.53235;;0
1;048;001;008;1;1;3;2012;05;;;;;;;;;;0;02;39.36687;;0
1;048;005;009;1;1;3;2006;06;;;;;;;;;;0;01;89.21832;;0
1;048;001;011;1;2;3;2006;05;3;2005;06;;;;;;;0;00;39.36687;;0
1;048;005;012;1;3;3;2004;07;1;2012;05;1;2001;04;;;;0;03;38.53235;;0
1;048;004;013;1;1;1;2001;04;;;;;;;;;;0;00;31.96920;;0
1;048;005;014;1;3;3;2002;05;3;2006;05;3;2003;05;;;;0;01;39.36687;;0
1;048;004;017;2;0;;;;;;;;;;;;;0;00;31.96920;;0
1;048;005;019;2;0;;;;;;;;;;;;;0;00;39.36687;;0
1;048;005;020;1;1;3;2012;06;;;;;;;;;;0;02;39.36687;;0
1;048;001;021;1;2;3;2012;04;3;2012;05;;;;;;;0;03;39.36687;;0
1;048;005;022;1;2;3;2007;05;3;2007;05;;;;;;;0;02;89.21832;;0
1;048;005;023;1;4;3;2002;05;3;1995;08;3;1995;07;2;1976;11;0;04;38.53235;;0
1;048;008;025;1;1;3;1998;06;;;;;;;;;;0;06;31.96920;;0
1;048;001;026;2;2;3;2005;06;3;2012;05;;;;;;;1;03;39.36687;;0
1;048;001;027;1;1;3;2002;08;;;;;;;;;;1;00;38.53235;;0
1;048;005;029;1;2;3;2012;05;1;1999;04;;;;;;;0;02;39.36687;;0
1;048;005;033;1;3;1;1998;06;1;1992;08;1;1989;04;;;;0;03;38.53235;;0
1;048;005;036;1;2;3;2012;06;3;2003;05;;;;;;;0;02;39.36687;;0
1;048;001;037;1;1;3;2011;07;;;;;;;;;;0;00;31.96920;;0
1;048;001;039;1;2;3;2010;05;3;2008;04;;;;;;;0;03;38.53235;;0
1;048;004;041;1;2;1;2004;06;3;2008;09;;;;;;;1;02;38.53235;;0
1;048;005;043;1;1;3;2007;08;;;;;;;;;;0;01;31.96920;;0
1;048;005;044;1;2;3;2001;05;3;1999;04;;;;;;;0;00;71.22886;;0
1;048;004;045;2;1;1;2001;04;;;;;;;;;;0;00;31.96920;;0
1;048;004;050;1;0;;;;;;;;;;;;;0;00;31.96920;;0
1;048;005;051;2;0;;;;;;;;;;;;;0;00;31.96920;;0
1;048;005;052;1;2;1;1995;04;1;2008;04;;;;;;;0;00;39.36687;;0
1;048;005;053;1;2;3;2005;07;3;2004;07;;;;;;;0;02;89.21832;;0
1;048;001;054;1;0;;;;;;;;;;;;;1;00;31.96920;;0
1;048;001;055;1;2;3;2008;06;4;2011;04;;;;;;;0;02;39.36687;;0
1;048;005;056;1;2;3;2000;05;3;2007;04;;;;;;;1;02;39.36687;;0
1;048;004;057;1;2;1;2008;04;3;2013;07;;;;;;;0;04;38.53235;;0
1;048;005;059;1;0;;;;;;;;;;;;;0;01;31.96920;;0
1;048;005;061;1;1;3;1994;09;;;;;;;;;;0;01;31.96920;;0
1;048;001;062;1;4;2;1976;03;3;2003;05;3;2010;07;3;2006;04;0;03;38.53235;;0
1;048;001;063;1;1;3;1990;05;;;;;;;;;;0;02;89.21832;;0
1;048;002;064;1;3;3;2002;08;1;2002;08;1;1993;04;;;;0;06;38.53235;;0
1;048;004;065;1;2;1;1985;05;3;2007;06;;;;;;;0;00;39.36687;;0
1;048;005;067;1;1;1;1999;06;;;;;;;;;;0;00;31.96920;;0
1;048;006;070;1;2;1;1999;07;3;2002;08;;;;;;;0;06;38.53235;;0
1;048;004;072;1;2;3;2005;08;3;2008;05;;;;;;;0;03;89.21832;;0
1;048;005;073;1;1;3;2006;04;;;;;;;;;;0;00;39.36687;;0
1;048;004;074;1;2;1;2006;06;3;2013;06;;;;;;;0;01;39.36687;;0
1;048;004;075;1;2;3;2008;07;3;2013;06;;;;;;;0;03;71.22886;;0
1;048;001;077;1;1;3;2009;04;;;;;;;;;;0;03;31.96920;;0
1;048;005;080;1;2;3;2010;04;3;2011;06;;;;;;;0;02;38.53235;;0
1;048;005;081;2;0;;;;;;;;;;;;;0;00;31.96920;;0
1;048;004;083;1;1;1;2002;07;;;;;;;;;;0;01;31.96920;;0
1;048;006;085;1;4;3;1998;11;3;2004;06;3;1991;05;3;2009;04;0;01;89.21832;;0
1;048;001;087;1;1;3;2007;06;;;;;;;;;;0;00;31.96920;;0
1;048;001;088;2;1;1;2000;07;;;;;;;;;;0;00;31.96920;;0
1;048;005;090;1;1;6;2012;08;;;;;;;;;;1;02;39.36687;;0
1;048;004;091;1;2;3;2009;05;1;1997;05;;;;;;;0;03;39.36687;;0
1;048;004;095;1;1;1;1998;04;;;;;;;;;;1;00;39.36687;;0
1;048;001;096;1;2;3;2006;06;3;2013;07;;;;;;;1;05;71.22886;;0
1;048;004;098;1;2;1;2008;04;1;2001;06;;;;;;;0;04;38.53235;;0
1;048;005;104;1;1;3;2009;04;;;;;;;;;;0;01;31.96920;;0
1;048;001;105;1;2;3;2008;05;3;2003;08;;;;;;;0;00;39.36687;;0
1;048;005;106;1;2;1;2011;04;1;2001;04;;;;;;;0;02;39.36687;;0
1;048;004;107;1;2;3;2011;06;3;1997;05;;;;;;;1;04;38.53235;;0
1;048;005;112;1;1;3;2010;04;;;;;;;;;;0;03;89.21832;;0
1;048;004;114;2;2;3;2005;07;1;1996;07;;;;;;;0;00;39.36687;;0
1;048;005;117;1;2;3;2009;05;3;2012;07;;;;;;;0;03;39.36687;;0
1;048;005;118;1;1;3;1999;05;;;;;;;;;;0;00;39.36687;;0
1;048;005;120;1;1;3;2010;04;;;;;;;;;;0;00;31.96920;;0
1;049;002;002;2;1;1;2003;07;;;;;;;;;;0;00;39.29997;;0
1;049;002;004;1;1;1;2004;06;;;;;;;;;;0;00;28.89800;;0
1;049;003;005;1;1;3;2008;04;;;;;;;;;;0;03;39.29997;;0
1;049;003;007;1;1;3;2001;05;;;;;;;;;;0;00;39.29997;;0
1;049;008;008;1;2;1;2011;03;3;2011;05;;;;;;;0;00;28.89800;;0
1;049;002;010;1;1;3;2006;08;;;;;;;;;;0;01;28.89800;;0
1;049;007;014;1;3;3;2012;04;3;2004;04;3;1992;06;;;;0;02;28.89800;;0
1;049;005;015;1;2;1;1999;04;3;2002;07;;;;;;;0;02;41.74874;;0
1;049;002;016;1;2;1;1999;06;3;2012;07;;;;;;;0;02;28.89800;;0
1;049;001;017;1;2;3;2009;06;1;2010;04;;;;;;;0;01;28.89800;;0
1;049;001;021;1;2;3;2010;06;1;1996;07;;;;;;;0;04;41.74874;;0
1;049;003;023;1;2;1;1991;09;3;2009;04;;;;;;;0;00;39.29997;;0
1;049;005;028;1;2;3;2008;05;3;2008;04;;;;;;;0;00;28.89800;;0
1;049;002;031;2;1;1;2007;05;;;;;;;;;;0;00;39.29997;;0
1;049;002;032;1;1;1;2013;05;;;;;;;;;;0;00;39.29997;;0
1;049;001;033;2;0;;;;;;;;;;;;;0;00;39.29997;;0
1;049;002;034;1;2;3;2012;04;3;2009;04;;;;;;;0;00;28.89800;;0
1;049;001;035;1;3;3;2004;07;3;2005;04;3;2013;06;;;;0;02;28.89800;;0
1;049;001;037;1;2;3;2003;06;1;1999;04;;;;;;;0;02;28.89800;;0
1;049;002;038;2;1;3;2008;05;;;;;;;;;;0;00;28.89800;;0
1;049;001;039;1;2;3;2011;06;3;2001;06;;;;;;;0;03;28.89800;;0
1;049;009;040;1;3;1;1999;07;3;2006;10;3;2011;06;;;;1;01;28.89800;;0
1;049;001;041;1;2;3;2007;13;3;2011;11;;;;;;;0;04;39.52913;;0
1;049;001;045;1;1;3;2008;06;;;;;;;;;;0;00;28.89800;;0
1;049;006;046;1;2;3;2002;04;3;1998;06;;;;;;;0;02;39.52913;;0
1;049;001;049;1;3;1;2010;05;1;1997;05;3;2000;06;;;;0;02;28.89800;;0
1;049;002;050;1;1;1;2002;10;;;;;;;;;;0;00;28.89800;;0
1;049;009;053;1;2;1;2002;07;1;2007;05;;;;;;;0;01;28.89800;;0
1;049;004;054;1;1;3;2007;04;;;;;;;;;;0;00;28.89800;;0
1;049;001;055;1;1;3;2012;07;;;;;;;;;;0;02;28.89800;;0
1;049;008;057;1;1;3;2007;04;;;;;;;;;;0;00;28.89800;;0
1;049;011;061;1;2;3;2005;05;1;1995;04;;;;;;;0;02;28.89800;;0
1;049;005;062;2;0;;;;;;;;;;;;;0;00;39.29997;;0
1;049;001;063;1;2;3;2009;07;1;2001;04;;;;;;;0;01;28.89800;;0
1;049;002;065;1;1;3;2008;05;;;;;;;;;;0;00;39.29997;;0
1;049;009;067;1;3;3;2006;05;1;2008;05;1;1998;05;;;;0;02;28.89800;;0
1;049;002;068;1;2;3;2005;06;3;2012;05;;;;;;;0;04;41.74874;;0
1;049;009;069;1;1;1;2010;05;;;;;;;;;;1;03;41.74874;;0
1;049;002;070;1;1;3;2009;05;;;;;;;;;;0;02;28.89800;;0
1;049;009;074;1;2;3;2005;04;1;2006;07;;;;;;;0;00;39.29997;;0
1;049;008;076;1;3;3;1995;05;3;2011;05;3;2007;06;;;;0;05;39.52913;;0
1;049;001;077;1;2;3;2007;08;3;2010;07;;;;;;;0;03;102.4783;;0
1;049;003;081;1;2;3;2003;05;1;1998;07;;;;;;;0;01;102.4783;;0
1;049;001;083;1;2;3;2003;07;3;2002;05;;;;;;;0;04;28.89800;;0
1;049;002;086;1;2;1;2004;05;3;2014;06;;;;;;;0;02;39.29997;;0
1;049;002;093;1;3;3;2012;08;3;1990;07;4;0;99;;;;1;01;28.89800;;0
1;049;004;098;1;0;;;;;;;;;;;;;0;00;28.89800;;0
1;049;003;099;1;2;3;2006;08;3;1996;07;;;;;;;0;03;39.52913;;0
1;049;001;100;1;2;1;2012;05;1;2004;04;;;;;;;0;02;28.89800;;0
1;049;010;101;2;1;3;2002;06;;;;;;;;;;0;00;39.29997;;0
1;049;008;102;1;3;3;2009;05;1;1989;04;3;2005;08;;;;1;03;28.89800;;0
1;049;001;104;1;1;1;2003;04;;;;;;;;;;0;00;39.29997;;0
1;049;003;105;1;1;3;2013;05;;;;;;;;;;0;04;102.4783;;0
1;049;009;106;1;3;1;2001;06;3;2006;07;3;1999;08;;;;0;00;41.74874;;0
1;049;009;108;1;2;3;1995;07;3;2001;05;;;;;;;1;02;102.4783;;0
1;049;002;109;1;1;3;2006;08;;;;;;;;;;0;04;39.52913;;0
1;049;011;111;1;1;1;1999;05;;;;;;;;;;0;00;39.29997;;0
1;049;002;112;2;1;3;2006;06;;;;;;;;;;0;00;28.89800;;0
1;049;009;114;1;1;1;2009;05;;;;;;;;;;0;00;28.89800;;0
1;049;001;117;1;3;3;2007;06;3;2006;04;3;2012;04;;;;0;04;41.74874;;0
1;049;002;118;1;1;3;2011;05;;;;;;;;;;1;05;41.74874;;0
1;049;004;121;1;1;1;2004;08;;;;;;;;;;0;00;41.74874;;0
1;049;001;122;1;2;1;2007;04;3;1991;06;;;;;;;0;02;41.74874;;0
1;049;008;127;1;1;1;2012;05;;;;;;;;;;0;00;28.89800;;0
1;049;003;128;1;1;3;2003;05;;;;;;;;;;0;01;28.89800;;0
1;049;008;130;1;2;3;2006;06;1;1999;07;;;;;;;0;05;41.74874;;0
1;049;002;131;1;1;1;2011;06;;;;;;;;;;0;00;39.29997;;0
1;049;002;133;1;1;3;2000;06;;;;;;;;;;0;01;28.89800;;0
1;049;003;134;1;2;3;2010;05;1;1999;05;;;;;;;0;03;41.74874;;0
1;049;003;136;1;1;3;2010;05;;;;;;;;;;0;02;39.29997;;0
1;049;009;140;1;2;3;2007;09;3;2002;07;;;;;;;2;01;102.4783;;0
1;049;002;147;1;2;3;2007;05;1;1995;04;;;;;;;0;01;28.89800;;0
1;049;005;148;1;2;3;2006;08;3;2011;05;;;;;;;0;04;41.74874;;0
1;050;001;001;1;2;3;2010;06;3;2011;05;;;;;;;0;03;30.43443;;0
1;050;003;002;1;2;3;2011;10;3;2005;07;;;;;;;0;04;30.43443;;0
1;050;003;003;1;2;1;1991;07;3;1999;07;;;;;;;0;00;13.04826;;0
1;050;003;004;1;2;3;2011;04;3;2003;07;;;;;;;1;00;13.04826;;0
1;050;003;005;1;2;1;2010;07;1;1996;07;;;;;;;1;03;13.04826;;0
1;050;003;007;1;1;1;1996;05;;;;;;;;;;0;01;30.43443;;0
1;050;001;008;1;2;3;2010;04;4;2010;04;;;;;;;0;03;13.04826;;0
1;050;005;010;1;3;3;2008;09;1;2006;07;1;2004;13;;;;1;03;13.04826;;0
1;050;003;012;1;2;3;2012;06;3;2008;05;;;;;;;0;01;13.04826;;0
1;050;001;013;1;3;3;2011;06;3;2004;08;3;2001;06;;;;0;02;40.32114;;0
1;050;003;015;1;2;1;2000;04;3;2004;05;;;;;;;0;02;13.04826;;0
1;050;001;016;1;2;3;2005;08;3;2008;06;;;;;;;1;02;40.32114;;0
1;050;003;019;1;1;3;1997;06;;;;;;;;;;0;00;40.32114;;0
1;050;003;022;1;2;3;2006;05;3;2004;07;;;;;;;1;02;13.04826;;0
1;050;003;025;1;1;3;2004;08;;;;;;;;;;0;02;13.04826;;0
1;050;003;026;2;0;;;;;;;;;;;;;0;00;32.62936;;0
1;050;003;027;1;2;1;1986;04;3;2005;07;;;;;;;0;03;30.43443;;0
1;050;001;029;1;2;3;2012;05;3;2010;06;;;;;;;0;03;23.31918;;0
1;050;003;030;1;2;3;2010;04;3;1995;11;;;;;;;1;02;13.04826;;0
1;050;001;031;1;2;3;2004;15;3;2005;12;;;;;;;1;02;13.04826;;0
1;050;001;034;1;1;3;2003;06;;;;;;;;;;0;00;13.04826;;0
1;050;003;035;1;1;3;2004;05;;;;;;;;;;0;03;32.62936;;0
1;050;001;037;1;2;3;2002;06;3;2000;06;;;;;;;0;03;13.04826;;0
1;050;002;038;2;2;3;2005;07;3;2013;05;;;;;;;0;01;13.04826;;0
1;050;003;040;1;4;3;2004;06;3;2005;08;1;2003;06;1;2013;01;0;06;23.31918;;0
1;050;003;041;1;2;3;2007;05;3;2006;05;;;;;;;0;02;13.04826;;0
1;050;003;042;1;3;3;2013;07;3;2011;05;3;2008;05;;;;1;02;13.04826;;0
1;050;005;043;2;1;1;1999;06;;;;;;;;;;0;00;32.62936;;0
1;050;003;044;1;2;1;2001;04;3;2013;06;;;;;;;1;04;30.43443;;0
1;050;001;046;1;3;3;2007;04;1;2011;04;3;2012;04;;;;0;00;13.04826;;0
1;050;001;049;1;2;3;2012;10;3;2006;08;;;;;;;1;06;23.31918;;0
1;050;001;050;1;2;3;2012;07;3;2009;08;;;;;;;0;02;13.04826;;0
1;050;003;051;1;2;1;1999;04;3;2010;05;;;;;;;0;00;13.04826;;0
1;050;003;052;1;2;3;2013;09;1;2007;11;;;;;;;0;04;30.43443;;0
1;050;003;057;1;2;1;2010;04;1;2006;05;;;;;;;1;03;40.32114;;0
1;050;003;058;1;2;3;2013;07;1;2011;04;;;;;;;1;04;13.04826;;0
1;050;004;060;2;2;1;1998;04;1;2010;04;;;;;;;0;00;13.04826;;0
1;050;003;061;2;1;3;1999;04;;;;;;;;;;0;02;13.04826;;0
1;050;001;062;1;2;3;1999;06;3;2008;05;;;;;;;0;01;32.62936;;0
1;050;003;063;1;1;3;2005;09;;;;;;;;;;0;00;13.04826;;0
1;050;001;064;1;2;1;2013;06;3;2010;07;;;;;;;0;03;13.04826;;0
1;050;001;066;1;2;3;2007;08;1;1998;05;;;;;;;0;02;13.04826;;0
1;050;003;070;2;1;3;2009;05;;;;;;;;;;0;00;13.04826;;0
1;050;003;072;2;2;3;1998;07;3;1997;06;;;;;;;0;02;13.04826;;0
1;050;003;073;1;2;3;2002;07;1;2009;05;;;;;;;0;02;13.04826;;0
1;050;001;074;1;2;3;2011;04;3;2004;08;;;;;;;0;02;13.04826;;0
1;050;001;075;1;3;1;1996;07;3;2001;06;3;2004;06;;;;0;01;30.43443;;0
1;050;001;078;1;3;3;2004;06;3;2003;04;3;2005;10;;;;0;04;23.31918;;0
1;050;003;079;2;0;;;;;;;;;;;;;0;00;32.62936;;0
1;050;003;080;1;2;3;2005;10;1;2001;05;;;;;;;0;00;30.43443;;0
1;050;001;081;1;3;3;2012;06;3;2004;06;3;2002;06;;;;0;05;40.32114;;0
1;050;003;082;1;0;;;;;;;;;;;;;0;01;13.04826;;0
1;050;003;083;2;0;;;;;;;;;;;;;0;00;13.04826;;0
1;050;003;084;1;1;3;1995;05;;;;;;;;;;0;00;13.04826;;0
1;050;001;088;1;2;1;2001;07;3;2010;05;;;;;;;0;02;40.32114;;0
1;050;003;090;1;2;1;2013;04;3;2002;07;;;;;;;0;00;13.04826;;0
1;050;001;091;1;1;3;2011;05;;;;;;;;;;0;01;32.62936;;0
1;050;003;092;1;3;3;2001;06;3;2006;06;1;1999;04;;;;0;04;30.43443;;0
1;050;001;094;1;3;3;2008;07;3;2004;12;3;1985;07;;;;0;00;13.04826;;0
1;050;003;095;1;1;1;1993;04;;;;;;;;;;2;01;13.04826;;0
1;050;001;096;1;2;3;2013;06;3;2013;07;;;;;;;0;00;13.04826;;0
1;050;003;098;1;2;1;2013;04;3;2012;05;;;;;;;0;01;32.62936;;0
1;050;004;099;2;2;3;2010;06;3;2008;04;;;;;;;0;02;13.04826;;0
1;050;002;101;1;1;3;2003;06;;;;;;;;;;0;01;13.04826;;0
1;050;001;102;1;2;3;2004;06;1;1998;07;;;;;;;0;00;13.04826;;0
1;050;003;103;1;2;3;2010;11;1;1998;05;;;;;;;0;00;40.32114;;0
1;050;003;107;1;1;3;1991;07;;;;;;;;;;0;00;13.04826;;0
1;050;003;109;1;1;1;1996;04;;;;;;;;;;0;00;32.62936;;0
1;050;003;112;2;1;3;1998;06;;;;;;;;;;0;00;13.04826;;0
1;050;003;113;2;1;3;2011;05;;;;;;;;;;0;00;40.32114;;0
1;051;001;002;1;2;1;2009;04;3;2011;06;;;;;;;0;00;18.59359;;0
1;051;004;004;1;2;3;1996;06;3;2012;05;;;;;;;0;02;18.59359;;0
1;051;004;005;1;2;3;2008;04;3;2002;04;;;;;;;0;02;18.59359;;0
1;051;004;006;1;3;1;2012;05;1;2001;07;3;2012;09;;;;0;05;23.17048;;0
1;051;004;007;1;2;3;2008;04;3;2008;08;;;;;;;0;02;18.59359;;0
1;051;004;008;1;2;3;2003;04;3;2010;08;;;;;;;1;02;18.59359;;0
1;051;001;009;1;1;3;2009;04;;;;;;;;;;0;00;45.44493;;0
1;051;003;010;1;2;3;2011;08;3;2005;07;;;;;;;0;02;23.17048;;0
1;051;004;011;1;2;1;1998;04;3;2010;09;;;;;;;0;02;18.59359;;0
1;051;002;012;1;2;3;2013;05;3;2011;06;;;;;;;0;02;27.56227;;0
1;051;001;014;1;2;3;2008;06;3;2006;05;;;;;;;0;02;18.59359;;0
1;051;002;016;1;2;3;2004;06;3;2011;05;;;;;;;0;03;27.56227;;0
1;051;001;017;1;2;3;2012;08;3;2000;10;;;;;;;0;03;23.17048;;0
1;051;004;018;1;2;3;2011;06;3;2011;06;;;;;;;0;02;27.56227;;0
1;051;001;019;1;1;3;2007;07;;;;;;;;;;0;01;18.59359;;0
1;051;002;020;1;3;3;1994;09;1;1990;06;3;2001;06;;;;1;05;23.17048;;0
1;051;001;021;1;2;1;2000;04;3;2002;05;;;;;;;0;02;18.59359;;0
1;051;001;022;1;2;1;2005;05;3;2010;05;;;;;;;0;02;18.59359;;0
1;051;002;024;1;2;1;2006;04;3;2001;05;;;;;;;1;01;18.59359;;0
1;051;001;025;2;2;1;2010;08;3;2005;08;;;;;;;0;00;27.56227;;0
1;051;001;027;1;3;1;2010;06;1;2001;05;1;2006;04;;;;1;04;23.17048;;0
1;051;002;030;1;2;3;2002;06;3;2013;08;;;;;;;0;00;18.59359;;0
1;051;005;031;1;2;3;2009;06;1;2004;05;;;;;;;0;03;23.17048;;0
1;051;004;033;1;2;3;2001;07;3;2003;04;;;;;;;0;02;23.17048;;0
1;051;001;037;1;3;3;2009;08;3;1994;07;3;2002;05;;;;1;03;18.59359;;0
1;051;001;039;1;1;3;2011;05;;;;;;;;;;0;02;18.59359;;0
1;051;001;040;1;3;3;2006;05;1;1996;05;3;2001;12;;;;0;00;27.56227;;0
1;051;005;041;1;2;3;2012;07;3;2004;08;;;;;;;0;05;34.82197;;0
1;051;002;042;1;3;1;1993;04;1;2010;04;1;2005;08;;;;2;02;18.59359;;0
1;051;001;044;1;2;3;2007;07;3;2010;04;;;;;;;0;01;18.59359;;0
1;051;004;045;2;1;1;2000;07;;;;;;;;;;0;00;18.59359;;0
1;051;004;046;1;2;3;2010;08;1;2003;07;;;;;;;1;04;23.17048;;0
1;051;001;050;1;1;1;1987;03;;;;;;;;;;0;01;18.59359;;0
1;051;003;052;1;2;1;2008;05;3;2004;07;;;;;;;0;00;18.59359;;0
1;051;001;053;1;2;3;2003;07;3;2006;09;;;;;;;0;02;27.56227;;0
1;051;004;055;1;3;3;2000;04;1;2001;06;3;2009;06;;;;0;03;27.56227;;0
1;051;002;057;1;2;3;2009;05;1;1998;06;;;;;;;0;01;18.59359;;0
1;051;001;060;1;1;3;1999;06;;;;;;;;;;0;00;18.59359;;0
1;051;003;061;1;2;1;2006;05;3;2012;06;;;;;;;0;00;18.59359;;0
1;051;001;063;1;1;3;2004;06;;;;;;;;;;0;00;45.44493;;0
1;051;001;064;1;2;3;1995;05;3;2008;05;;;;;;;0;03;18.59359;;0
1;051;004;065;1;1;3;2013;06;;;;;;;;;;0;01;45.44493;;0
1;051;004;068;1;2;3;2012;08;1;2005;04;;;;;;;0;02;18.59359;;0
1;051;003;069;1;2;3;2004;07;3;2008;04;;;;;;;1;05;23.17048;;0
1;051;001;070;1;1;3;2009;05;;;;;;;;;;0;00;18.59359;;0
1;051;001;071;1;2;3;2004;07;1;1998;05;;;;;;;1;03;27.56227;;0
1;051;002;074;1;2;3;2011;08;1;2003;05;;;;;;;0;09;34.82197;;0
1;051;004;079;1;1;3;1998;05;;;;;;;;;;0;00;45.44493;;0
1;051;002;080;1;2;3;2006;05;3;2009;05;;;;;;;0;03;27.56227;;0
1;051;001;083;1;2;3;2001;06;3;2013;06;;;;;;;0;06;23.17048;;0
1;051;002;088;1;1;3;2012;06;;;;;;;;;;1;03;27.56227;;0
1;051;003;090;2;1;3;2012;06;;;;;;;;;;0;00;18.59359;;0
1;051;003;091;1;1;3;2009;06;;;;;;;;;;0;02;18.59359;;0
1;051;001;092;1;2;3;2008;05;3;2002;05;;;;;;;0;06;23.17048;;0
1;051;002;093;1;3;3;2001;10;3;1990;18;3;2004;08;;;;0;02;27.56227;;0
1;051;004;094;1;2;3;2010;06;3;2008;05;;;;;;;0;02;18.59359;;0
1;051;001;095;1;1;1;2000;05;;;;;;;;;;0;01;18.59359;;0
1;051;001;096;1;1;3;2006;06;;;;;;;;;;0;01;18.59359;;0
1;051;004;097;1;2;1;2012;09;1;2007;04;;;;;;;0;02;18.59359;;0
1;051;004;098;1;2;3;2007;07;3;2014;05;;;;;;;1;03;18.59359;;0
1;051;003;099;1;4;3;2000;07;3;2005;06;1;1992;05;2;1972;07;1;01;18.59359;;0
1;051;001;102;1;1;3;2009;04;;;;;;;;;;0;00;45.44493;;0
1;051;005;103;1;2;3;2012;07;1;2008;04;;;;;;;0;04;18.59359;;0
1;051;001;107;1;4;3;2005;06;1;2005;04;1;2013;04;1;2002;05;0;00;23.17048;;0
1;051;001;108;1;2;3;2012;06;3;1998;06;;;;;;;0;00;18.59359;;0
1;051;001;109;1;1;1;2009;04;;;;;;;;;;0;02;18.59359;;0
1;051;004;111;2;0;;;;;;;;;;;;;0;00;45.44493;;0
1;051;003;113;1;2;3;2004;06;3;1989;06;;;;;;;1;04;34.82197;;0
1;051;001;115;1;2;3;2002;05;3;2001;04;;;;;;;0;05;23.17048;;0
1;051;005;117;1;2;3;1999;06;3;2007;06;;;;;;;0;00;27.56227;;0
1;052;003;001;1;2;3;2009;09;3;2007;05;;;;;;;0;04;33.13770;;0
1;052;003;002;1;1;1;2008;05;;;;;;;;;;0;01;37.05870;;0
1;052;009;003;2;0;;;;;;;;;;;;;0;00;37.05870;;0
1;052;004;005;1;3;3;2009;06;1;2010;05;3;2010;08;;;;2;03;56.09677;;0
1;052;002;006;1;1;1;2004;06;;;;;;;;;;0;04;33.13770;;0
1;052;008;007;1;2;3;2006;05;4;2008;14;;;;;;;0;01;50.48053;;0
1;052;002;009;1;1;3;2002;05;;;;;;;;;;0;02;37.05870;;0
1;052;011;010;1;2;3;2006;06;3;1990;07;;;;;;;0;00;37.05870;;0
1;052;008;012;1;1;3;2001;07;;;;;;;;;;0;02;50.48053;;0
1;052;001;014;1;2;3;2005;09;1;2011;05;;;;;;;0;05;56.09677;;0
1;052;008;017;1;2;3;2013;06;3;2007;05;;;;;;;0;02;33.13770;;0
1;052;009;022;2;0;;;;;;;;;;;;;0;02;33.13770;;0
1;052;009;024;2;1;1;2010;04;;;;;;;;;;0;00;37.05870;;0
1;052;010;025;1;2;3;2010;07;1;2007;05;;;;;;;0;00;33.13770;;0
1;052;005;026;1;2;1;2006;06;3;2007;16;;;;;;;0;04;56.09677;;0
1;052;001;027;1;2;3;2012;09;3;2003;05;;;;;;;0;04;56.09677;;0
1;052;004;028;1;3;3;2005;14;1;2008;05;3;2004;05;;;;0;02;33.13770;;0
1;052;009;030;1;3;3;2011;06;1;2000;05;3;2010;05;;;;0;01;56.09677;;0
1;052;010;031;1;2;3;1999;05;3;2010;04;;;;;;;0;03;33.13770;;0
1;052;009;032;1;2;3;1995;06;3;1986;06;;;;;;;0;00;56.09677;;0
1;052;004;034;1;2;3;2004;05;3;2004;05;;;;;;;0;03;56.09677;;0
1;052;008;037;1;2;3;2004;04;3;2010;04;;;;;;;1;03;33.13770;;0
1;052;008;038;1;1;3;2010;04;;;;;;;;;;0;02;33.13770;;0
1;052;012;039;1;2;3;1998;05;1;2002;04;;;;;;;0;00;33.13770;;0
1;052;005;040;1;3;3;2005;12;1;2008;13;1;1999;06;;;;0;02;33.13770;;0
1;052;008;041;1;2;3;2008;05;3;2006;07;;;;;;;0;00;50.48053;;0
1;052;011;044;1;3;3;2008;06;1;1993;05;3;1993;05;;;;0;02;50.48053;;0
